"","year","parent_entity","commodity","total_emissions_MtCO2e","total","avg_emissions"
"2558",2017,"Continental Resources","Natural Gas",16.6305985745679,16.6305985745679,97.9604581280624
"2559",2018,"Continental Resources","Oil & NGL",24.4785824217782,24.4785824217782,143.639589183262
"2560",2018,"Continental Resources","Natural Gas",20.7540808477278,20.7540808477278,99.6436548614937
"2561",2019,"Continental Resources","Oil & NGL",28.8184822734694,28.8184822734694,141.667678964042
"2562",2019,"Continental Resources","Natural Gas",22.7319615901964,22.7319615901964,103.770470451496
"2563",2020,"Continental Resources","Oil & NGL",23.426207551925,23.426207551925,131.198233019265
"2564",2020,"Continental Resources","Natural Gas",22.3429455768352,22.3429455768352,99.189589719611
"2565",2021,"Continental Resources","Oil & NGL",23.3827407611656,23.3827407611656,129.90652030611
"2566",2021,"Continental Resources","Natural Gas",26.977462376822,26.977462376822,100.384108252701
"2567",2022,"Continental Resources","Oil & NGL",29.0417978957195,29.0417978957195,135.984258404992
"2568",2022,"Continental Resources","Natural Gas",32.2889851224895,32.2889851224895,99.5916902920498
"2569",1991,"Coterra Energy","Oil & NGL",0.399624901128015,0.399624901128015,154.001189552302
"2570",1991,"Coterra Energy","Natural Gas",5.05290764066373,5.05290764066373,71.58939361989
"2571",1992,"Coterra Energy","Oil & NGL",0.413817007699901,0.413817007699901,127.468616651884
"2572",1992,"Coterra Energy","Natural Gas",5.27573356399989,5.27573356399989,71.606246942206
"2573",1993,"Coterra Energy","Oil & NGL",0.491475812893143,0.491475812893143,130.485506308871
"2574",1993,"Coterra Energy","Natural Gas",5.06792306107827,5.06792306107827,71.1068809370632
"2575",1994,"Coterra Energy","Oil & NGL",0.650828656818105,0.650828656818105,132.140430736817
"2576",1994,"Coterra Energy","Natural Gas",6.08058925437537,6.08058925437537,69.6060529009642
"2577",1995,"Coterra Energy","Oil & NGL",0.617934664438572,0.617934664438572,132.669366935258
"2578",1995,"Coterra Energy","Natural Gas",6.61370956948189,6.61370956948189,68.9600037665808
"2579",1996,"Coterra Energy","Oil & NGL",0.560035702813386,0.560035702813386,133.625135766005
"2580",1996,"Coterra Energy","Natural Gas",6.7974662435841,6.7974662435841,71.1507507316166
"2581",1997,"Coterra Energy","Oil & NGL",0.938125002398561,0.938125002398561,135.746861873275
"2582",1997,"Coterra Energy","Natural Gas",8.30895782332248,8.30895782332248,69.841361316105
"2583",1998,"Coterra Energy","Oil & NGL",1.02811521649687,1.02811521649687,133.650236942346
"2584",1998,"Coterra Energy","Natural Gas",8.83212860014461,8.83212860014461,68.4292740821688
"2585",1999,"Coterra Energy","Oil & NGL",1.15060782307998,1.15060782307998,134.280950440264
"2586",1999,"Coterra Energy","Natural Gas",9.38565822455245,9.38565822455245,70.9684483652155
"2587",2000,"Coterra Energy","Oil & NGL",1.2049742107057,1.2049742107057,136.260239230766
"2588",2000,"Coterra Energy","Natural Gas",9.02321075847818,9.02321075847818,70.0891752711108
"2589",2001,"Coterra Energy","Oil & NGL",1.76658608315648,1.76658608315648,136.409693169438
"2590",2001,"Coterra Energy","Natural Gas",10.6873348156343,10.6873348156343,72.371117304365
"2591",2002,"Coterra Energy","Oil & NGL",3.17227816964104,3.17227816964104,131.137237351363
"2592",2002,"Coterra Energy","Natural Gas",11.8580273752358,11.8580273752358,74.7555913166042
"2593",2003,"Coterra Energy","Oil & NGL",3.68550532291924,3.68550532291924,139.042703072656
"2594",2003,"Coterra Energy","Natural Gas",12.5821205130904,12.5821205130904,78.0683403966679
"2595",2004,"Coterra Energy","Oil & NGL",3.47853959444108,3.47853959444108,143.309080600326
"2596",2004,"Coterra Energy","Natural Gas",14.0220701746886,14.0220701746886,79.4582439003727
"2597",2005,"Coterra Energy","Oil & NGL",2.61239400242847,2.61239400242847,147.199915915118
"2598",2005,"Coterra Energy","Natural Gas",12.6954650701031,12.6954650701031,81.9668942744871
"2599",2006,"Coterra Energy","Oil & NGL",3.16789161277542,3.16789161277542,143.732693739364
"2600",2006,"Coterra Energy","Natural Gas",15.1198723439283,15.1198723439283,83.6324721585275
"2601",2007,"Coterra Energy","Oil & NGL",4.1480876832943,4.1480876832943,143.95851594299
"2602",2007,"Coterra Energy","Natural Gas",14.8869146563319,14.8869146563319,85.2842568682258
"2603",2008,"Coterra Energy","Oil & NGL",4.5428778012006,4.5428778012006,143.916832239859
"2604",2008,"Coterra Energy","Natural Gas",16.2173100612163,16.2173100612163,88.2594479477453
"2605",2009,"Coterra Energy","Oil & NGL",4.60588470890686,4.60588470890686,138.959438534968
"2606",2009,"Coterra Energy","Natural Gas",16.0596481468636,16.0596481468636,85.0276436282527
"2607",2010,"Coterra Energy","Oil & NGL",6.8047460322759,6.8047460322759,140.949133746911
"2608",2010,"Coterra Energy","Natural Gas",19.1086531756995,19.1086531756995,91.2535980594988
"2609",2011,"Coterra Energy","Oil & NGL",7.87785735276666,7.87785735276666,137.871952696386
"2610",2011,"Coterra Energy","Natural Gas",22.0615886700385,22.0615886700385,91.7081201515142
"2611",2012,"Coterra Energy","Oil & NGL",9.44664959907312,9.44664959907312,136.108415850799
"2612",2012,"Coterra Energy","Natural Gas",27.3529936679662,27.3529936679662,92.2351901499799
"2613",2013,"Coterra Energy","Oil & NGL",11.2387574676296,11.2387574676296,136.32809993383
"2614",2013,"Coterra Energy","Natural Gas",38.1955121246808,38.1955121246808,94.0102175890462
"2615",2014,"Coterra Energy","Oil & NGL",13.857930694305,13.857930694305,139.318270000252
"2616",2014,"Coterra Energy","Natural Gas",48.7017872106563,48.7017872106563,92.6440051941748
"2617",2015,"Coterra Energy","Oil & NGL",16.5464912750366,16.5464912750366,145.265464900066
"2618",2015,"Coterra Energy","Natural Gas",53.9520820284199,53.9520820284199,94.8811195148605
"2619",2016,"Coterra Energy","Oil & NGL",15.7764511561708,15.7764511561708,147.185977612891
"2620",2016,"Coterra Energy","Natural Gas",56.3761977406837,56.3761977406837,94.5462682062602
"2621",2017,"Coterra Energy","Oil & NGL",20.0692952160308,20.0692952160308,143.985327065859
"2622",2017,"Coterra Energy","Natural Gas",62.3336022353476,62.3336022353476,97.9604581280624
"2623",2018,"Coterra Energy","Oil & NGL",22.0065582390498,22.0065582390498,143.639589183262
"2624",2018,"Coterra Energy","Natural Gas",69.5375781859797,69.5375781859797,99.6436548614937
"2625",2019,"Coterra Energy","Oil & NGL",23.8138196676875,23.8138196676875,141.667678964042
"2626",2019,"Coterra Energy","Natural Gas",81.3870044951528,81.3870044951528,103.770470451496
"2627",2020,"Coterra Energy","Oil & NGL",21.3908451662747,21.3908451662747,131.198233019265
"2628",2020,"Coterra Energy","Natural Gas",79.4960819883859,79.4960819883859,99.189589719611
"2629",2021,"Coterra Energy","Oil & NGL",35.1369057002246,35.1369057002246,129.90652030611
"2630",2021,"Coterra Energy","Natural Gas",89.2382106670029,89.2382106670029,100.384108252701
"2631",2022,"Coterra Energy","Oil & NGL",24.1751124422563,24.1751124422563,135.984258404992
"2632",2022,"Coterra Energy","Natural Gas",74.639759730528,74.639759730528,99.5916902920498
"2633",2002,"CRH","Cement",5.40927,5.40927,90.47328727
"2634",2003,"CRH","Cement",5.59637025,5.59637025,103.04730934
"2635",2004,"CRH","Cement",5.89559432,5.89559432,113.965770563667
"2636",2005,"CRH","Cement",5.96584247,5.96584247,123.559388241833
"2637",2006,"CRH","Cement",6.28406394,6.28406394,140.741676822667
"2638",2007,"CRH","Cement",7.59999658,7.59999658,153.562083754167
"2639",2008,"CRH","Cement",8.63698784,8.63698784,157.684898094
"2640",2009,"CRH","Cement",6.58468448,6.58468448,173.358332325333
"2641",2010,"CRH","Cement",6.72796098,6.72796098,193.708287780833
"2642",2011,"CRH","Cement",6.8489226,6.8489226,212.306860000667
"2643",2012,"CRH","Cement",5.59320676,5.59320676,221.740488579333
"2644",2013,"CRH","Cement",5.98771008,5.98771008,238.569085998667
"2645",2014,"CRH","Cement",6.25535728,6.25535728,248.33108176
"2646",2015,"CRH","Cement",14.38353904,14.38353904,231.58021784
"2647",2016,"CRH","Cement",14.4934394,14.4934394,234.7900518
"2648",2017,"CRH","Cement",14.8893496,14.8893496,232.677715866667
"2649",2018,"CRH","Cement",19.6159637,19.6159637,215.0027599
"2650",2019,"CRH","Cement",19.2611375,19.2611375,222.309385416667
"2651",2020,"CRH","Cement",17.0065258,17.0065258,228.754146583333
"2652",2021,"CRH","Cement",17.5571892,17.5571892,238.359182333333
"2653",2022,"CRH","Cement",16.1469732,16.1469732,199.6317728
"2654",1970,"Cyprus AMAX Minerals","Thermal Coal",31.0107960191111,31.0107960191111,40.4698381113788
"2655",1971,"Cyprus AMAX Minerals","Thermal Coal",28.6731529336633,28.6731529336633,36.460983796553
"2656",1972,"Cyprus AMAX Minerals","Thermal Coal",35.2099653361019,35.2099653361019,44.1972571127155
"2657",1973,"Cyprus AMAX Minerals","Thermal Coal",35.8059271505598,35.8059271505598,37.1879978362951
"2658",1974,"Cyprus AMAX Minerals","Thermal Coal",42.8807199138214,42.8807199138214,38.0825813498753
"2659",1975,"Cyprus AMAX Minerals","Thermal Coal",46.9455349348977,46.9455349348977,40.4604663221663
"2660",1976,"Cyprus AMAX Minerals","Thermal Coal",51.9842616855789,51.9842616855789,42.5266254832723
"2661",1977,"Cyprus AMAX Minerals","Thermal Coal",60.4602091422597,60.4602091422597,43.4029234692124
"2662",1978,"Cyprus AMAX Minerals","Thermal Coal",64.0286974174214,64.0286974174214,42.4964133194697
"2663",1979,"Cyprus AMAX Minerals","Thermal Coal",74.2865503217759,74.2865503217759,46.0831808882431
"2664",1980,"Cyprus AMAX Minerals","Thermal Coal",87.1571798520583,87.1571798520583,48.5914939683665
"2665",1981,"Cyprus AMAX Minerals","Thermal Coal",76.2302466811496,76.2302466811496,48.5434022859838
"2666",1982,"Cyprus AMAX Minerals","Thermal Coal",83.6844682369993,83.6844682369993,51.6666957897295
"2667",1983,"Cyprus AMAX Minerals","Thermal Coal",86.0161442239341,86.0161442239341,52.4491199122748
"2668",1984,"Cyprus AMAX Minerals","Thermal Coal",88.8920707540991,88.8920707540991,58.1959718407273
"2669",1985,"Cyprus AMAX Minerals","Thermal Coal",82.2418791808505,82.2418791808505,61.4874464699721
"2670",1986,"Cyprus AMAX Minerals","Thermal Coal",76.1377351588859,76.1377351588859,65.6750765891865
"2671",1987,"Cyprus AMAX Minerals","Thermal Coal",106.050176640678,106.050176640678,73.5876598573906
"2672",1988,"Cyprus AMAX Minerals","Thermal Coal",107.833380405175,107.833380405175,76.0088427236288
"2673",1989,"Cyprus AMAX Minerals","Thermal Coal",113.065339259901,113.065339259901,80.316650699045
"2674",1990,"Cyprus AMAX Minerals","Thermal Coal",129.401776111142,129.401776111142,80.7293234916705
"2675",1991,"Cyprus AMAX Minerals","Thermal Coal",132.411119741633,132.411119741633,82.6766273803716
"2676",1992,"Cyprus AMAX Minerals","Thermal Coal",128.541963645287,128.541963645287,83.8642103397877
"2677",1993,"Cyprus AMAX Minerals","Thermal Coal",57.8223883287327,57.8223883287327,80.5026256908402
"2678",1994,"Cyprus AMAX Minerals","Thermal Coal",163.762031777863,163.762031777863,95.567681783289
"2679",1995,"Cyprus AMAX Minerals","Thermal Coal",163.424555385015,163.424555385015,94.3558440656775
"2680",1996,"Cyprus AMAX Minerals","Thermal Coal",160.651660182633,160.651660182633,90.7750125319124
"2681",1997,"Cyprus AMAX Minerals","Thermal Coal",174.578472598315,174.578472598315,94.8596236019329
"2682",1998,"Cyprus AMAX Minerals","Thermal Coal",55.447156391809,55.447156391809,79.7710854770696
"2683",1993,"Czech Republic","Lignite Coal",94.1241695144138,94.1241695144138,46.3770973719307
"2684",1993,"Czech Republic","Bituminous Coal",19.0593452619756,19.0593452619756,221.753796592462
"2685",1993,"Czech Republic","Metallurgical Coal",23.5376680131646,23.5376680131646,79.099721608946
"2686",1994,"Czech Republic","Lignite Coal",84.964512719605,84.964512719605,44.927542384147
"2687",1994,"Czech Republic","Bituminous Coal",17.2045925224251,17.2045925224251,228.014387299367
"2688",1994,"Czech Republic","Metallurgical Coal",21.247109041841,21.247109041841,80.4540700827942
"2689",1995,"Czech Republic","Lignite Coal",82.7085538435144,82.7085538435144,44.4885049658622
"2690",1995,"Czech Republic","Bituminous Coal",16.7477800007071,16.7477800007071,232.03725315507
"2691",1995,"Czech Republic","Metallurgical Coal",20.6829605206837,20.6829605206837,81.8627986197927
"2692",1996,"Czech Republic","Lignite Coal",85.1864646182614,85.1864646182614,45.405479198168
"2693",1996,"Czech Republic","Bituminous Coal",17.2495358971742,17.2495358971742,225.311483816335
"2694",1996,"Czech Republic","Metallurgical Coal",21.3026126384835,21.3026126384835,83.7530182494293
"2695",1997,"Czech Republic","Lignite Coal",81.7313029333891,81.7313029333891,44.4337017485365
"2696",1997,"Czech Republic","Bituminous Coal",16.5498949886983,16.5498949886983,221.121358362834
"2697",1997,"Czech Republic","Metallurgical Coal",20.4385790025144,20.4385790025144,77.3703406857514
"2698",1998,"Czech Republic","Lignite Coal",74.5681090069241,74.5681090069241,43.4902191773953
"2699",1998,"Czech Republic","Bituminous Coal",15.0994090298334,15.0994090298334,209.758824352887
"2700",1998,"Czech Republic","Metallurgical Coal",18.6472762846444,18.6472762846444,71.0798179764879
"2701",1999,"Czech Republic","Lignite Coal",65.2969241287066,65.2969241287066,42.6243968073692
"2702",1999,"Czech Republic","Bituminous Coal",13.2220728007247,13.2220728007247,213.940702853522
"2703",1999,"Czech Republic","Metallurgical Coal",16.3288274433787,16.3288274433787,72.4997811745664
"2704",2000,"Czech Republic","Lignite Coal",71.9543769174323,71.9543769174323,44.0310048412711
"2705",2000,"Czech Republic","Bituminous Coal",14.5701504708389,14.5701504708389,214.964180026191
"2706",2000,"Czech Republic","Metallurgical Coal",17.9936592747677,17.9936592747677,77.0262521282937
"2707",2001,"Czech Republic","Lignite Coal",72.9967778874226,72.9967778874226,44.7290110647096
"2708",2001,"Czech Republic","Bituminous Coal",14.7812278179665,14.7812278179665,227.609140016877
"2709",2001,"Czech Republic","Metallurgical Coal",18.2543328943277,18.2543328943277,82.5330224043013
"2710",2002,"Czech Republic","Lignite Coal",69.9601225246646,69.9601225246646,45.1243970886167
"2711",2002,"Czech Republic","Bituminous Coal",14.1663308865768,14.1663308865768,236.860071341924
"2712",2002,"Czech Republic","Metallurgical Coal",17.4949552970323,17.4949552970323,80.6145525225964
"2713",2003,"Czech Republic","Lignite Coal",70.5674535996461,70.5674535996461,47.9567523077714
"2714",2003,"Czech Republic","Bituminous Coal",14.2893102723623,14.2893102723623,264.350531492075
"2715",2003,"Czech Republic","Metallurgical Coal",17.6468308154148,17.6468308154148,90.4570192585548
"2716",2004,"Czech Republic","Lignite Coal",70.7551741086506,70.7551741086506,49.7738415305463
"2717",2004,"Czech Republic","Bituminous Coal",14.327322084081,14.327322084081,289.227723235243
"2718",2004,"Czech Republic","Metallurgical Coal",17.6937741599559,17.6937741599559,99.6964745907798
"2719",2005,"Czech Republic","Lignite Coal",68.4914855741187,68.4914855741187,51.7663278499773
"2720",2005,"Czech Republic","Bituminous Coal",13.8689443711876,13.8689443711876,317.691214624737
"2721",2005,"Czech Republic","Metallurgical Coal",17.1276926764763,17.1276926764763,108.230140874733
"2722",2006,"Czech Republic","Lignite Coal",69.4599025697907,69.4599025697907,52.9166881318265
"2723",2006,"Czech Republic","Bituminous Coal",14.0650405925781,14.0650405925781,337.694717749283
"2724",2006,"Czech Republic","Metallurgical Coal",17.3698650971554,17.3698650971554,106.939097100112
"2725",2007,"Czech Republic","Lignite Coal",69.1540285627985,69.1540285627985,53.8602885804675
"2726",2007,"Czech Republic","Bituminous Coal",14.0031037020307,14.0031037020307,354.780668250645
"2727",2007,"Czech Republic","Metallurgical Coal",17.2933750609003,17.2933750609003,108.561752117039
"2728",2008,"Czech Republic","Lignite Coal",66.4751464134417,66.4751464134417,54.950949491859
"2729",2008,"Czech Republic","Bituminous Coal",13.4606528103797,13.4606528103797,369.130117492755
"2730",2008,"Czech Republic","Metallurgical Coal",16.6234659523242,16.6234659523242,113.812484572239
"2731",2009,"Czech Republic","Lignite Coal",62.297812875039,62.297812875039,54.8741731472668
"2732",2009,"Czech Republic","Bituminous Coal",12.6147782306938,12.6147782306938,397.654128757412
"2733",2009,"Czech Republic","Metallurgical Coal",15.5788385144532,15.5788385144532,117.967580979649
"2734",2010,"Czech Republic","Lignite Coal",60.9638929953752,60.9638929953752,57.3865550270167
"2735",2010,"Czech Republic","Bituminous Coal",12.3446707808514,12.3446707808514,419.924004389286
"2736",2010,"Czech Republic","Metallurgical Coal",15.245264648115,15.245264648115,128.845997713733
"2737",2011,"Czech Republic","Lignite Coal",64.1142849049688,64.1142849049688,60.3545540525715
"2738",2011,"Czech Republic","Bituminous Coal",12.9825983957605,12.9825983957605,445.896819157443
"2739",2011,"Czech Republic","Metallurgical Coal",16.0330843883794,16.0330843883794,135.311671479155
"2740",2012,"Czech Republic","Lignite Coal",61.6739182271629,61.6739182271629,62.7710333056562
"2741",2012,"Czech Republic","Bituminous Coal",12.4884448631145,12.4884448631145,471.819707569107
"2742",2012,"Czech Republic","Metallurgical Coal",15.4228209362582,15.4228209362582,141.504771756362
"2743",2013,"Czech Republic","Lignite Coal",54.0844883079931,54.0844883079931,62.7119249168067
"2744",2013,"Czech Republic","Bituminous Coal",10.9516497335258,10.9516497335258,479.446823470053
"2745",2013,"Czech Republic","Metallurgical Coal",13.5249292173922,13.5249292173922,143.600956426043
"2746",2014,"Czech Republic","Lignite Coal",51.1274857034605,51.1274857034605,61.3579336214435
"2747",2014,"Czech Republic","Bituminous Coal",11.1009287261761,11.1009287261761,471.617022456835
"2748",2014,"Czech Republic","Metallurgical Coal",13.6168951760978,13.6168951760978,139.262795216182
"2749",2015,"Czech Republic","Lignite Coal",51.0310617054866,51.0310617054866,61.4678253349996
"2750",2015,"Czech Republic","Bituminous Coal",11.4700549625478,11.4700549625478,454.121233073123
"2751",2015,"Czech Republic","Metallurgical Coal",12.1276399738318,12.1276399738318,136.283985893294
"2752",2016,"Czech Republic","Lignite Coal",51.5976140107663,51.5976140107663,58.6915147930647
"2753",2016,"Czech Republic","Bituminous Coal",9.23088104212,9.23088104212,440.737461613378
"2754",2016,"Czech Republic","Metallurgical Coal",10.0391346485848,10.0391346485848,121.034255134716
"2755",2017,"Czech Republic","Lignite Coal",52.6394501507267,52.6394501507267,59.6851327339521
"2756",2017,"Czech Republic","Bituminous Coal",6.7930436986907,6.7930436986907,457.892467517698
"2757",2017,"Czech Republic","Metallurgical Coal",8.64044805121669,8.64044805121669,111.25883468118
"2758",2018,"Czech Republic","Lignite Coal",52.4849213242415,52.4849213242415,59.9361999343938
"2759",2018,"Czech Republic","Bituminous Coal",5.81221286350628,5.81221286350628,486.003641204588
"2760",2018,"Czech Republic","Metallurgical Coal",6.64412518607956,6.64412518607956,108.207552805964
"2761",2019,"Czech Republic","Lignite Coal",50.1822934869047,50.1822934869047,56.1238299323954
"2762",2019,"Czech Republic","Bituminous Coal",3.79910693746648,3.79910693746648,529.375531919925
"2763",2019,"Czech Republic","Metallurgical Coal",6.02935351777773,6.02935351777773,116.966329116198
"2764",2020,"Czech Republic","Lignite Coal",39.4172197064654,39.4172197064654,51.9831811374213
"2765",2020,"Czech Republic","Bituminous Coal",3.04054980536788,3.04054980536788,524.380291986874
"2766",2020,"Czech Republic","Metallurgical Coal",3.04130535508407,3.04130535508407,112.907049669482
"2767",2021,"Czech Republic","Lignite Coal",39.2116035582709,39.2116035582709,55.8659201523342
"2768",2021,"Czech Republic","Bituminous Coal",1.84053398275076,1.84053398275076,550.207942337076
"2769",2021,"Czech Republic","Metallurgical Coal",4.45220852558885,4.45220852558885,119.011343287554
"2770",2022,"Czech Republic","Lignite Coal",43.8751482947822,43.8751482947822,59.8062502833781
"2771",2022,"Czech Republic","Bituminous Coal",2.05943379151187,2.05943379151187,603.534095633251
"2772",2022,"Czech Republic","Metallurgical Coal",4.98172203157629,4.98172203157629,126.484978171191
"2773",1970,"Czechoslovakia","Lignite Coal",109.525348874159,109.525348874159,60.9014777591342
"2774",1970,"Czechoslovakia","Bituminous Coal",76.1401806463599,76.1401806463599,226.080014451698
"2775",1971,"Czechoslovakia","Lignite Coal",112.896761443497,112.896761443497,61.6302252535716
"2776",1971,"Czechoslovakia","Bituminous Coal",77.8957654473448,77.8957654473448,226.637668551264
"2777",1972,"Czechoslovakia","Lignite Coal",105.555724169456,105.555724169456,64.7999472758131
"2778",1972,"Czechoslovakia","Bituminous Coal",79.2724066288519,79.2724066288519,239.868988376688
"2779",1973,"Czechoslovakia","Lignite Coal",106.535500095618,106.535500095618,60.3086236887159
"2780",1973,"Czechoslovakia","Bituminous Coal",80.0082188785968,80.0082188785968,219.703216679457
"2781",1974,"Czechoslovakia","Lignite Coal",108.147941745997,108.147941745997,62.1874970506127
"2782",1974,"Czechoslovakia","Bituminous Coal",81.2191634360454,81.2191634360454,223.732825322684
"2783",1975,"Czechoslovakia","Lignite Coal",112.458718947489,112.458718947489,63.6652703348736
"2784",1975,"Czechoslovakia","Bituminous Coal",84.4565594865497,84.4565594865497,229.478091806131
"2785",1976,"Czechoslovakia","Lignite Coal",115.045362564593,115.045362564593,65.1679701640458
"2786",1976,"Czechoslovakia","Bituminous Coal",86.399130245827,86.399130245827,232.684220027771
"2787",1977,"Czechoslovakia","Lignite Coal",118.400553123719,118.400553123719,61.1767210171785
"2788",1977,"Czechoslovakia","Bituminous Coal",88.9188802126952,88.9188802126952,236.563381842813
"2789",1978,"Czechoslovakia","Lignite Coal",120.723036433554,120.723036433554,62.8769460602419
"2790",1978,"Czechoslovakia","Bituminous Coal",90.6630664176877,90.6630664176877,245.594375601498
"2791",1979,"Czechoslovakia","Lignite Coal",121.558066732401,121.558066732401,65.5563004552332
"2792",1979,"Czechoslovakia","Bituminous Coal",91.2901746047536,91.2901746047536,250.901205323683
"2793",1980,"Czechoslovakia","Lignite Coal",5.05690951054713,5.05690951054713,46.6482877201609
"2794",1980,"Czechoslovakia","Bituminous Coal",327.681381439187,327.681381439187,254.451531796804
"2795",1980,"Czechoslovakia","Metallurgical Coal",30.6247036620115,30.6247036620115,76.9287879752164
"2796",1981,"Czechoslovakia","Lignite Coal",4.1569510419347,4.1569510419347,45.6034077414498
"2797",1981,"Czechoslovakia","Bituminous Coal",323.352285124663,323.352285124663,233.431622350574
"2798",1981,"Czechoslovakia","Metallurgical Coal",30.6276703329139,30.6276703329139,70.360447640246
"2799",1982,"Czechoslovakia","Lignite Coal",4.92432634823182,4.92432634823182,46.998780762936
"2800",1982,"Czechoslovakia","Bituminous Coal",327.708523321905,327.708523321905,246.491923824523
"2801",1982,"Czechoslovakia","Metallurgical Coal",31.3455990395764,31.3455990395764,73.7885326142739
"2802",1983,"Czechoslovakia","Lignite Coal",6.57157176484664,6.57157176484664,47.9701083010991
"2803",1983,"Czechoslovakia","Bituminous Coal",335.226765740882,335.226765740882,250.081302449773
"2804",1983,"Czechoslovakia","Metallurgical Coal",30.6751366905711,30.6751366905711,74.8901750453838
"2805",1984,"Czechoslovakia","Lignite Coal",7.89941227607094,7.89941227607094,49.9885606394548
"2806",1984,"Czechoslovakia","Bituminous Coal",340.120408882387,340.120408882387,249.757111732508
"2807",1984,"Czechoslovakia","Metallurgical Coal",30.5653707283965,30.5653707283965,80.1205622770143
"2808",1985,"Czechoslovakia","Lignite Coal",4.75558413612631,4.75558413612631,50.657869464298
"2809",1985,"Czechoslovakia","Bituminous Coal",338.880034543425,338.880034543425,273.805590262554
"2810",1985,"Czechoslovakia","Metallurgical Coal",30.3695719828759,30.3695719828759,84.288532119683
"2811",1986,"Czechoslovakia","Lignite Coal",4.28149887065151,4.28149887065151,51.5263435792744
"2812",1986,"Czechoslovakia","Bituminous Coal",338.6954711198,338.6954711198,281.436105189016
"2813",1986,"Czechoslovakia","Metallurgical Coal",29.9364414221565,29.9364414221565,86.8486360452661
"2814",1987,"Czechoslovakia","Lignite Coal",4.93102247171313,4.93102247171313,51.1478798581648
"2815",1987,"Czechoslovakia","Bituminous Coal",336.781983407883,336.781983407883,287.926787516344
"2816",1987,"Czechoslovakia","Metallurgical Coal",31.4049320001043,31.4049320001043,89.5630932742795
"2817",1988,"Czechoslovakia","Lignite Coal",4.83058066809029,4.83058066809029,51.8099351997555
"2818",1988,"Czechoslovakia","Bituminous Coal",330.75924685864,330.75924685864,277.720202638085
"2819",1988,"Czechoslovakia","Metallurgical Coal",31.4049320001043,31.4049320001043,92.1583180023334
"2820",1989,"Czechoslovakia","Lignite Coal",4.8734358413618,4.8734358413618,51.4566683800391
"2821",1989,"Czechoslovakia","Bituminous Coal",314.80265904159,314.80265904159,279.880894255544
"2822",1989,"Czechoslovakia","Metallurgical Coal",30.1025737008696,30.1025737008696,92.9645366451786
"2823",1990,"Czechoslovakia","Lignite Coal",4.42561274992334,4.42561274992334,49.6689327739987
"2824",1990,"Czechoslovakia","Bituminous Coal",280.32188154203,280.32188154203,276.483556547407
"2825",1990,"Czechoslovakia","Metallurgical Coal",28.079319997157,28.079319997157,91.6526745528138
"2826",1991,"Czechoslovakia","Lignite Coal",4.13402352903339,4.13402352903339,49.0168385749494
"2827",1991,"Czechoslovakia","Bituminous Coal",260.671312590809,260.671312590809,268.716337471269
"2828",1991,"Czechoslovakia","Metallurgical Coal",25.2639713793938,25.2639713793938,88.6184217769196
"2829",1992,"Czechoslovakia","Lignite Coal",2.41462072291194,2.41462072291194,43.5945539071788
"2830",1992,"Czechoslovakia","Bituminous Coal",246.009382434953,246.009382434953,228.805129969144
"2831",1992,"Czechoslovakia","Metallurgical Coal",22.7185876876264,22.7185876876264,75.6263769036347
"2832",1988,"Devon Energy","Oil & NGL",0.22650584542503,0.22650584542503,157.32136784811
"2833",1988,"Devon Energy","Natural Gas",0.431438220551753,0.431438220551753,81.317231953182
"2834",1989,"Devon Energy","Oil & NGL",0.271567747771911,0.271567747771911,162.623151231911
"2835",1989,"Devon Energy","Natural Gas",0.566795675453697,0.566795675453697,76.8938226729166
"2836",1990,"Devon Energy","Oil & NGL",18.8199240651212,18.8199240651212,168.523642168439
"2837",1990,"Devon Energy","Natural Gas",21.2536715832678,21.2536715832678,78.0546035133517
"2838",1991,"Devon Energy","Oil & NGL",21.2432973444309,21.2432973444309,154.001189552302
"2839",1991,"Devon Energy","Natural Gas",21.222474496193,21.222474496193,71.58939361989
"2840",1992,"Devon Energy","Oil & NGL",24.2951445892157,24.2951445892157,127.468616651884
"2841",1992,"Devon Energy","Natural Gas",25.954737309655,25.954737309655,71.606246942206
"2842",1993,"Devon Energy","Oil & NGL",30.1870880155446,30.1870880155446,130.485506308871
"2843",1993,"Devon Energy","Natural Gas",34.0945165369476,34.0945165369476,71.1068809370632
"2844",1994,"Devon Energy","Oil & NGL",31.1581121944354,31.1581121944354,132.140430736817
"2845",1994,"Devon Energy","Natural Gas",38.4235132657327,38.4235132657327,69.6060529009642
"2846",1995,"Devon Energy","Oil & NGL",35.8014820256485,35.8014820256485,132.669366935258
"2847",1995,"Devon Energy","Natural Gas",52.6069263194872,52.6069263194872,68.9600037665808
"2848",1996,"Devon Energy","Oil & NGL",34.6139214487546,34.6139214487546,133.625135766005
"2849",1996,"Devon Energy","Natural Gas",52.3228998021435,52.3228998021435,71.1507507316166
"2850",1997,"Devon Energy","Oil & NGL",37.1357928685924,37.1357928685924,135.746861873275
"2851",1997,"Devon Energy","Natural Gas",55.2351169021666,55.2351169021666,69.841361316105
"2852",1998,"Devon Energy","Oil & NGL",37.6362591291706,37.6362591291706,133.650236942346
"2853",1998,"Devon Energy","Natural Gas",64.647699014659,64.647699014659,68.4292740821688
"2854",1999,"Devon Energy","Oil & NGL",37.7762301709737,37.7762301709737,134.280950440264
